"","date","AAPL","MSFT","NVDA","C","GS","JPM","DIS","NFLX","AMZN"
"408",2016-04-07,27.1350002288818,54.4599990844727,8.85750007629395,40.2700004577637,150.410003662109,57.3199996948242,96.1600036621094,104.449996948242,29.5715007781982
"409",2016-04-08,27.1650009155273,54.4199981689453,8.91499996185303,40.4700012207031,150.279998779297,57.7400016784668,96.4199981689453,103.809997558594,29.7299995422363
"410",2016-04-11,27.2549991607666,54.310001373291,8.97000026702881,41.1199989318848,152.199996948242,58.2000007629395,96.2699966430664,102.680000305176,29.7964992523193
"411",2016-04-12,27.6100006103516,54.6500015258789,8.96000003814697,41.9000015258789,154.309997558594,59.2799987792969,97.3499984741211,106.980003356934,30.1585006713867
"412",2016-04-13,28.0100002288818,55.3499984741211,9.1850004196167,44.25,159.850006103516,61.7900009155273,99.4800033569336,109.650001525879,30.7409992218018
"413",2016-04-14,28.0249996185303,55.3600006103516,9.21000003814697,44.9799995422363,160.910003662109,62.5900001525879,98.629997253418,110.419998168945,31.0375003814697
"414",2016-04-15,27.4624996185303,55.6500015258789,9.28250026702881,44.9199981689453,158.520004272461,61.8699989318848,98.5899963378906,111.51000213623,31.2945003509521
"415",2016-04-18,26.8700008392334,56.4599990844727,9.24250030517578,45.1100006103516,159.020004272461,62.2700004577637,101.480003356934,108.400001525879,31.7674999237061
"416",2016-04-19,26.7275009155273,56.3899993896484,9.07750034332275,45.6300010681152,162.649993896484,63.3199996948242,102.639999389648,94.3399963378906,31.3950004577637
"417",2016-04-20,26.7824993133545,55.5900001525879,9.11250019073486,46.7400016784668,166.979995727539,64.2399978637695,103.269996643066,96.7699966430664,31.6494998931885
"418",2016-04-21,26.4925003051758,55.7799987792969,9.10249996185303,46.5999984741211,165.320007324219,63.5999984741211,102.910003662109,94.9800033569336,31.5499992370605
"419",2016-04-22,26.4200000762939,51.7799987792969,9.06750011444092,46.9700012207031,166.75,63.9700012207031,103.769996643066,95.9000015258789,31.0249996185303
"420",2016-04-25,26.2700004577637,52.1100006103516,9.11250019073486,46.689998626709,165.089996337891,63.5999984741211,104.569999694824,93.5599975585938,31.3099994659424
"421",2016-04-26,26.0874996185303,51.439998626709,9.11999988555908,47.0999984741211,165.839996337891,63.9300003051758,104.889999389648,92.4300003051758,30.8439998626709
"422",2016-04-27,24.4549999237061,50.939998626709,9.32750034332275,47.3300018310547,166.919998168945,64.1100006103516,105.279998779297,91.0400009155273,30.3285007476807
